ID, Months Active, Reviews, Average Review, Votes, Friends 
CAKEJLHyTOtsagNMwEz8Lw,11,1,5,0,0
qVJwtoWOlqgDRndJ83OUEw,43,985,3.65,7129,17
ImW8iz7xsnhn-9xCsScmAg,19,3,4.67,3,0
JwqH67LU6ARuKiLjaOhPNg,65,7,3.43,39,4
#NAME?,37,2,4.5,5,8
mLkA7-F8GI2y7iBuptGZ4w,15,3,5,4,0
zIre6-LbklhjgnW41i7JCg,25,2,4,2,0
ISQ91LncYATT8WzHNfyX5w,74,25,4.33,28,1
OOFadSENoa5PE0Cl3_QGPw,9,2,4.5,0,0
R7GcUcja0Qj7DBXW-orZnQ,38,12,4.55,3,0
KDw9qZlg6EjdRDBXSV1TXQ,16,5,3.86,9,0
16BA2rdf9cip1G-B2bO2bA,16,1,5,3,0
Z_3UMuDm5Tw-cK8agKWe9g,45,4,3,8,0
dOlOuHlY43omhi88wa1Mzg,74,71,3.79,319,4
JWaoqZxoTUZeEwAMMq8onA,36,3,2.33,4,1
z1rDSBU4QrvaqlvPBqxwXw,19,5,4.8,2,1
NY-jE5ZL1zpnRrX792liNA,19,1,5,0,0
xJhOa48L6PFeH5SxSjJaHA,13,3,4,1,0
e3dboeeupTekBgHB8uFMkQ,37,2,4.5,4,0
B3mMspzDz5bsIXNn54u5Xw,24,4,3.25,2,0
G47CxkS31ypj96q4IIhAwA,32,2,4.5,10,4
5uilckC718css5xjHT5UEA,26,5,4.6,5,0
m5px5l86OfX_bibsMT4P7w,26,17,3.5,35,1
MkZvxSbvvELltecl3TfFQQ,62,3,4.67,8,0
CC1INHcQo7eM-SST44UnVA,41,10,4,18,0
9f52fF3bkyOh1QBz1xtx8g,33,1,4,1,0
mcDrEqlmojkTqhD0x_ObGw,19,2,1,2,0
5TEe0NUqn5yvyUZ0Vj_jRg,32,8,4,9,8
ipdC-xUKl3uQBvlTMbXd0w,32,1,1,5,0
Oo91pWqVEqw0bPqFf_FNog,12,1,1,0,0
ZZwDsQ_wodLjG7b-Nip4SQ,33,1,1,0,0
kqQPhKApJQigCZHQfsPQAg,17,1,5,7,0
XK3jzcg2pibsHm6nlCn08w,47,32,3.53,37,1
RKDSCRbN17rlE4ayYiyEqw,52,296,3.77,2562,120
njSf_2pU7Bgqda9LUZlIHw,40,4,4.33,3,0
pvUiD6004uD5XkWbAkMRow,21,3,5,0,0
ed5PO9jGfdaOjKcE0Kqb1A,54,20,3.95,47,7
seAF8cSsn_pK-z-xpRRepQ,24,1,1,2,0
k0lI5nmWgoHrGwt2MIuiIA,69,226,3.69,284,3
JjbgOmexVxjUQmWCi1XS7Q,23,4,5,1,0
bsJenXFpW_nrGqZq9vhTHg,12,2,5,3,0
aG-TNLDfWfFIAMvAt6u9YA,39,4,4.5,5,16
sVXP1xVE8Jj3ovD4-pe8VA,16,7,4.14,6,0
iA_obl4eaT-F2WVub2aXsA,17,1,4,0,0
3-69uWc1DTX0oRZOzje27A,88,12,3.69,58,2
hF1vYxKGlY2fI-W8mEc8Jg,45,8,4.62,6,0
PFfqtTj5GIsPh3MQGbCReQ,14,4,3.25,2,0
899HpfoQn99_HKtCmFvzXg,47,6,3,5,0
2EC1K_VAGSkWu6Jg1KzdgQ,30,1,5,1,4
TxCAK4HqrSyIdMNfXFp2qw,50,9,3.33,5,0
vlaBRMZrMGSs5GHAWT9OeQ,12,1,1,0,0
YWV8MKNJrbnnaoXPuio6QA,77,118,4.02,101,6
LN4cXKGPaGMDHm4nP9Idtg,74,45,4.26,169,9
87dTr2GrPknV0FoDW-XhzQ,82,75,3.24,166,0
xIHz-hDPd3xobQfv6bX7FA,25,2,1,5,0
FgVeOcrOFHHy8FVgKg9QPA,51,4,4.25,2,0
P-BYX3YGZwluJExWiTWzFA,33,1,5,1,0
18y9v8Gyn1z2cImIXOwvpg,36,7,4.17,7,0
DyeB2WZWgRKKT_jA9KORdw,50,5,5,6,0
AvFXs9lbRhV23qcMi-MaOw,26,4,1.67,16,0
rzDdV9IAK7U-oQXInkCuAA,57,155,3.59,167,1
mIo--gHlGbN3PinxFSosCA,100,73,3.9,87,0
jifQQcGNRZYvHfeO2o4mTQ,37,43,4.58,197,3
kaZIsztpS-2Px25c-ogBzQ,64,49,2.91,85,1
1VJSxhDeoUDEzV-sya5TQA,29,2,2.5,0,0
mgl03UydlIjUc-zYhET1qQ,27,1,1,1,0
5ddJ4a1OfRDp1UeLqsKIrg,26,9,3.44,15,1
g0QqrX-Bk2B7WwrJBjxJqQ,14,1,5,0,0
_xYIooRFMEy0vI8QFWh3Ig,94,164,3.09,514,3
Bvvv1Y-oVcmHPyKJBLSi4A,35,1,2,2,0
JU4Pd_trRAyHuNFWQZg1pw,38,1,4,9,0
vBUh8Ip4wwBtx1HNjCdusQ,25,8,2.5,4,0
jCcWbfXTVNfznSchK0ye0g,73,16,4.31,13,4
sHGpxxBcP59Tzdd696nj_A,66,223,3.49,690,5
WflqWO_shOU-rydoal6z8A,53,11,3.91,21,0
cM6K0yyr99znGq1rsOVJZQ,25,2,3,3,0
fiSJA0i7ww5PWT311mJAOw,58,4,3.25,12,2
Jq9CuBK84JDN9Mie91lRvQ,40,5,4,13,0
jy_RkV1GICtVQksIi_7SKg,18,29,3.31,22,0
#NAME?,48,44,2.8,27,0
1y3VHOwaqiLviE6QN7GAbw,82,164,3.53,1701,25
6C13-UHU9NQ-ofRn8WK0WA,13,1,5,0,0
roTLGM_IqrYi3QSQNuzxlw,43,2,5,8,4
9LXItvBRJdlcXSaiEPyM8w,49,9,3.67,16,1
C1wNl_8SXrh9dt6hxf30mg,17,7,2.5,5,0
5a8GWOYq-CCuJB3qdR00Ew,33,19,3.63,28,1
riSVaEg2m5FKBAlTlx5sZg,67,110,3.62,233,2
d6J_et3Mxku51NIOgN_EeA,40,7,3.57,3,0
FUjglZSGfP1az7qejnacfw,21,31,2.26,73,1
zCnI_xiNYnY6ebGwkj5yvg,112,477,3.69,1827,2
z1rKvHycynvKLvuHYh2WLw,89,127,3.18,333,0
E_6QWOFzPdGhIzaV3MlBXw,42,4,4.75,2,0
1UUWdJYPrVtKIufWGgDdyA,25,1,5,1,1
lwPq85nfgj4VCj0SlvnnpA,25,9,2.89,10,0
pJmugkPoOtSXXxb4WZ4cAQ,58,4,2.67,7,0
28eWxs9xT0SvLGsYj-VigQ,19,3,4.33,1,0
AIr0fG0lA7jJTMVRYiBwkw,34,2,1,11,7
NAR9Htfh8uGUaGJv2a8vCw,9,4,1.25,8,0
n7AYR5kpdllfwag7kXTfTA,10,2,3,1,0
7QBVzrtcEEXWF8iEpbrXvA,26,3,5,1,1
NFbAuokBjozSOoa2HseeHg,65,7,4.71,5,1
qAiFC5Ns-4jfmTbu7obZgg,31,4,4.5,1,0
cGxPrsNVEZCjjidYZYoWwg,20,24,3.92,10,8
yQZhcEFC12MEJhQ2xqD9MA,52,356,3.82,893,11
_WcKQQ5i_FR3nMLOIVT3vg,8,2,4.5,2,0
Bg2Hco8D3LlsDNxgdZGTNQ,19,1,1,0,0
tESfFVLP758XFoY8T7W_Jg,10,1,5,0,0
hqDebHYqkvqApykCLwRxbw,39,19,4.05,11,0
4UUIpbOTPmu43wuC2aSGkg,76,194,3.4,3725,237
1rK7rdff7-5zpwlcZkw39A,39,12,3.5,11,0
t_UypW8fx5e8_GB6Hu3Shw,74,8,4.71,53,99
0fcfMAL5C0XGoMxageQXfg,49,90,4.01,76,1
kirvthoTjmzkr9hEBoXwwQ,64,6,4.83,3,0
Yo1vs3n3lQ52ZN__FAO8xA,40,3,3.67,6,0
sI2hEHCgRDJtUCOpkBTbeg,19,2,5,0,0
5m5TFYa5RJQRP6rMs1YLyw,43,4,3,9,0
Opp_Hngw8SudTWbgWFUm-w,62,3,2.33,5,0
uz1qbYRqpDDRQq-zAjPGfw,39,20,3.45,40,0
EMrSPnMPibBQlvn6wxH70Q,28,7,4.56,11,0
IkZk18q1fDzYXPfbFoHHwg,67,8,3.62,19,3
nEo_t0PNh793H7yTXM1xYw,34,1,5,0,0
8DTPxXrbbSB0HafilA2IrA,23,3,4.67,0,0
mKIOnkzhXvF5GObQg3s8NA,34,49,3.83,165,0
qR88AcPoNhwWHbiPzXNC3A,36,2,2.5,0,0
AD0sxYFgZWWDaqP6DRqA9A,18,6,2.83,10,3
Q5MYAt5QiUVVM7iTvQ4bBw,39,15,3.76,24,2
zX0NxtOwiTr0jZYtK7PFAQ,55,2,5,0,2
IrlU-IIVjtDiAm3YTvL34g,37,1,1,2,0
7niVP0FSZmv3ykyId6WukQ,34,1,2,0,0
gUpY8dTAb9vzImf3z-dFYA,50,8,2.88,11,2
yODLre9c2ksiqBnNQ8PwHw,19,1,5,1,0
4BEP7fN-0q5V2ehJr4icKw,67,320,3.66,1457,79
s-C1f85_Syman0q9WnlXRg,39,2,4.5,8,0
jvS284fN4_xupVrgLzg5Rg,25,4,1.5,5,0
w8xSImfFoXM6TUUzD9mXhg,27,3,3,3,0
WNPWr1cYlwBX0sRgg8hcYw,14,4,3.75,4,0
6OXhZ_d1LyWiqLFKq7ssFw,43,34,3.62,58,0
X7MLxfHVv_VzrVmlXV5PFg,44,4,3.75,1,0
ldVeRmLAeZAb0qS_KJv2og,19,6,3.6,2,1
A9E7Q0PSFjNhbCyRqHMfdg,43,4,2.5,8,2
W3gk2_0fujftdWF_wYk_vg,22,1,5,3,0
uPepPCjuLh_up8Cqwqm6iA,17,3,3,0,0
M35Z-HptN6shKVEsoFLVFw,48,260,3.33,2399,18
oqLETbmOOpq25unqHvwL9Q,38,2,5,0,0
NxEBAcsFxKXgGCyeqHt0Pg,55,3,5,6,0
jkdBnYeVyWj1cU8_MJ2qWA,27,7,5,0,2
ocH1kvFf2HR9I1yIuZMVBg,41,12,3.54,44,0
aJWDGqtM7AOTWe5_wTuDfw,59,6,4,45,5
DV_NAeDATelgSVjAGQJ-jQ,79,3,3.67,4,0
_WZ7QwjWx7AsH7smC1Ue8g,48,4,5,7,0
fKF28SJMqqW3IbmgwfYA7Q,15,2,3.5,1,1
JGUzzNUYYV9DxU0ChgCIUQ,19,1,5,0,0
7-zuX9GuNr-Bk-cQtvOl5Q,37,3,5,5,0
ew-iYTCPxEl3PmGyrbLgcw,8,1,5,0,0
gOAPYR1D7PrXwRsnpAovVA,61,146,3.77,336,4
7E7QOpXnt5s51Pfj0TWejw,28,2,3,10,0
eqj-IXagF39CzPEFgcuomg,30,1,4,0,0
ws9yCrLLEJYK85WvJ-4g_g,12,12,4.2,1,0
kBqwqOEWSEIGzLrggs2d2g,60,13,3.62,11,0
t4A1R0UrJWdd1up0jyEg-Q,54,16,3.93,31,5
9S0jJfwQ5QmMGw2B4tcS7Q,16,2,5,6,0
GsXzSPmXBQyLO-Q3E_OhTQ,53,3,4,0,0
Se9wg1Lcgnso6Hh-ezIT5A,22,2,3,2,2
XgjUiY0etHpdv_ZuLey0Fw,21,1,3,0,0
3H9SedQDPResB446PV8vfQ,34,1,1,5,0
rI42RSF_6SKEz7dxovAriA,7,6,4.33,6,6
#NAME?,42,187,3.58,782,28
EpoY8QAiRt_vzGnrDPnxiQ,44,30,3.9,31,0
4GFMxhBgPb8wr7AY9jZrUQ,42,21,4.05,25,0
e_O3om9iJlWEnLZnNhqRcQ,16,2,3,3,0
nbxxX5nwfWzF6d4u6Ie9FQ,82,14,3.93,52,0
oGejIeslOfRWxrBoyDKmQA,39,7,3.83,6,0
GcibwOseVgKZWN53hCltfg,53,8,3,16,0
JdHqFm1PwpQJOeGyBPzaxw,36,2,4.5,2,1
XFQKqo_gQEhoTccX2x9xGg,38,31,3.56,50,0
chMJP_HasZ4RzGHsp1DWaw,11,1,5,0,0
bkRjRk7_AlH6qZPGuK2Qcw,23,4,3,3,0
KpvgK1bjCGhZ-rE3iaoYKw,51,2,3.5,1,1
iHkuaC7qoGcgOSdEPxIuAQ,54,3,5,7,4
RbRgf2_N18vAlWdwnGsDKQ,61,25,3.96,82,8
y5j1Wfo_1kNpdjo0Oye39Q,9,2,5,0,1
SUqkMcaExHU7banABGtkJg,39,3,4.5,3,0
8Y-8UNY6Wk1i1gW0qTa5Cw,60,23,4.09,47,0
Ywv9mckCATd03_v-ZcH2-Q,64,2,5,3,0
bjUU9nyIMgzn1QljfPYwKA,18,1,5,0,5
ZCol300HdN1o3nLI1vMrsA,20,2,4,11,0
XU_Ia9olCgOzKVSiq9jnVQ,38,2,3,0,0
RbCRHWZotVygDGy1wF6wHA,36,129,4.25,89,0
AHBMGoBGjck4SoWQfybFKg,69,5,1.6,23,3
nYzDwHuU9Ac2zcbxNjHTpw,43,3,5,0,0
DWwmEcm0ufvYTqmpRIgGQA,47,11,4.09,18,9
r4SdnTdHwOlC6o2vUUTDKw,29,3,3.67,11,0
g2J0IpDk67yfATuA-MblRA,75,1,1,7,0
Ym2-9Rdeb_PPher2F6qksQ,117,11,3.36,4,4
7Vh-fEkQeTTNlvGSKqlQrA,51,5,4.6,0,55
LHQ2fuC2RDS-Md_dN2O1IQ,45,256,3.64,876,15
NI-gF6HvQI-epqJUyCZQSw,14,4,2.5,5,0
7JMth1sN7xUw1zhTNAwJxQ,43,2,5,0,0
WfFgDQO2tdY7v1lcCWfkKg,63,3,4.33,7,0
OLfMpDY-AuQ6wxYlI-BGZA,43,7,3.29,10,0
T4uwgBpOKBNrTBcHlNuH3g,37,2,5,1,0
DwU7KVfebA70AlVtX0iOWw,53,208,4.17,231,11
cNhMBlP-3IZ5Nqivr1jugA,12,3,4.33,2,3
9Zg-jvt5Rp0jDD4ZFCOnbA,28,3,4.33,2,0
tKTksJhQqBNQL_VBkZRdDg,18,1,1,0,0
wbucZgoh85IZl2WdWRiwiw,57,39,4.28,76,2
M7X3clewCjD85nY8gr_m4g,16,1,5,0,0
171wqOO_sXt4QjgZMYvG5A,18,1,4,1,0
fQOQQF4psLAhhrOYWomroA,19,12,3.67,2,0
7kpqx2qdD-PW3dD76GEbkA,67,25,2.84,42,0
cpsdsgGy7C5b27z8FZ_JpA,51,7,4.29,7,2
Srj4I49WQJFWbgw7nsV1IQ,65,5,4.6,5,5
XKCZj7coqVgb6wHioCwkcA,19,3,5,5,0
96Re6vNVUJcozL0FEzO-Nw,25,4,4.5,5,0
_0AlzcZa4vHSuOHcEbTeNg,35,5,2.6,10,1
#NAME?,52,10,3.9,4,0
1Zex2hxUEUN4tYKxxuZj1g,36,5,4.5,7,2
IGnpXnEBi2ffNmwHXFM1LA,31,6,4.33,12,1
J4iU7unbvb_6imXFgcI5oQ,58,4,3.25,7,1
qeMZ-HpirWYrzYV1k2ETAw,36,6,3.17,8,4
Z6Bw3JL76-WEMEutOiqByA,83,133,3.68,431,8
6pa48fmDp2QzkGKuy6lnQA,54,147,3.8,215,7
s9xJHIhLC637bKyjuOGDVA,21,2,5,2,0
PSU5l7OXKERkLy2mpQAVkQ,56,53,3.7,60,0
TVqvnBr86HpYxQiSq4f87A,49,1,1,0,0
BPXzpOZpIl0eepU6GfKbIQ,48,90,4.02,258,13
WciLWXESuI8QWfgcjbRWmw,43,5,5,2,0
YwshMCM1uAQj05g1jZbT9A,18,1,5,1,1
T1OPPwuftnJY4bz44LUiNQ,40,13,3.92,14,2
E1ZbUY2il5dMkCDFCIEURg,37,2,5,0,21
KPsb8xSgWUMAvDasNlFgPA,32,6,5,1,0
EFvoDZ_B47s7-akDMN7aQg,40,37,4.03,46,3
9ZGzDs2nNxHz6QiCiiyZoA,10,2,3,0,0
eFSVGHJrJhGvVkhGUnf9Jw,44,21,3.3,11,0
rNX-GXSlbsSrkcQRwW1hzQ,31,10,3.56,9,0
L48cHSTX9ZdSyAjWWbETMg,40,19,4.1,25,4
PdNKFXtyqjPSYgDPZwuDXg,22,11,4.25,6,0
x2thDeAf3O6Q9HLpUuSklg,104,209,4.23,304,1
UZN8GoLwZrJItHMRavOV1A,54,80,4.5,88,3
R2klOBAC9faOtI9oSSd9Yw,61,9,2.55,13,0
Ki71iAFTxsPPQfX430c99Q,60,733,3.43,1158,21
oBtCrQ-fcuDEn7mj_7sXVg,16,1,4,1,0
4pwSMmPb489BMQi5KOuIug,62,9,2.75,18,0
YS4ZnQVZ_Kt46mC80DVg7w,28,15,3.64,10,1
U9Hwrwu1F6rKatNuMEXMUg,61,23,4.42,30,0
vd97Hy8-fO7caIyLa1CKHg,21,2,3,0,0
KjzXvVIhurVtT-5mZRqKlg,29,1,5,1,0
M2W1nTqC_uhhN2iJI_elMg,52,6,4.5,11,4
kLJsqZ3nwA3DBRd0tmBR_A,50,24,3.96,30,1
ipYy2UZQMY1o0detncF7dg,31,2,5,1,0
GTS3V470wyTrQCZG40Ku0g,61,1,5,1,0
_TiVpBYrdX0SjkWBg8FHRw,24,1,5,0,0
HI8rzP5dFKQMmZC6j1PjSg,53,3,5,5,3
GjNyOTcibcI_XKCzeMgO2g,42,27,4.11,34,14
SCdlRzRSZcj6NzhtzynaYw,64,14,3.57,13,10
KxURgmiUbuHhAtdEJu4bvw,30,187,4.13,2294,14
Gq3FgXUkZIxHhhbCJE7Q8A,35,106,4.01,216,3
tSZQ9AXc9Ryo0JHDFMaarA,50,80,4.53,121,3
o9TIZgH9OdKpVSVk6CVCgg,29,16,3.85,10,0
mA14soH_Nwa2xeIlfgQJ3g,64,23,4.35,23,0
icJGEHH61YTDYV9j14NGGQ,73,59,3.02,149,0
gQMuqiadl4WXnB58fljphw,25,81,3.62,119,13
_BOToivFIF4EYRZIJsWNuw,78,3,4.33,8,0
N8ZwqHEqGSC-6-z0-PHkHw,26,5,4.2,1,2
PE03kRgbVlD1X4KlHOFQRA,49,5,2.33,5,1
sKBjKeVGjFbAItLXM9_Kkg,54,88,3.87,177,0
-97osetZG-WWZ6YPBapzIg,18,1,1,7,0
2IP4QrSV_iAdjTdT7CO9Ow,24,7,4.5,0,0
_qQsvm7p9WIHPJv_Cvkzgg,13,2,3,0,0
ngU1vdwjT2lGOsdTq1JK5A,50,21,4.26,40,9
Hglw4zhtDVNn5yJhLJpyRw,38,3,3.67,1,0
rmSwrc-BU4lWPFi3x2oP2w,22,1,1,1,0
RfNVoPt87fk3ASdOnx5ZXw,39,94,3.95,21,0
WWxCMDn8rVHIrIFoKRcRDg,64,176,3.66,2092,303
Cv9MON0AMXJr-MPPKUOgog,36,87,3.62,38,0
66c6P3qV3oC_f1qGHPsrjw,47,75,3.43,101,2
gNGAR3C_vCIcIiDlOzI5Kg,37,1,5,0,0
XAEQyL2pnwEFZgtWN2nTEg,27,8,4,5,1
4S9zZwr-qhlHVY_zq8gl0w,30,2,4.5,5,0
tj1HLY6fgJUTCyFFTdl-ow,53,24,2.6,101,0
9l0kpBhWwqBVFcQEgzDl5w,47,2,5,1,0
irSUI5G3vKYd_1EQ865-Tw,66,3,3.33,1,0
hEZXGTKv9IVbnZj-gSM1yg,77,6,2.67,18,0
c0KixsUyitYTg0C03nwhpw,45,72,4.09,62,0
fgVV7T1cTZRHb2M77_DV9g,70,53,4.02,137,0
-06cyi89rvtFpmEsP5apUg,22,1,5,0,0
uoTHm-BAl3SAIQoxEjhRQg,43,4,5,2,2
QKtgzvdV7zDwIj-hwiI-ow,36,4,5,8,8
dK5PA3ck50UqCOfHw3W0DQ,63,12,3.69,35,1
KJTn0K7WIzFhXgQ-NwubPA,40,2,3,1,0
6a2s_iWTWvA0uL6TgTVvQQ,30,60,3.98,50,0
kIuPlXoAZjDzb97jYFketQ,26,5,2.2,9,2
tHBxxcfkUIvE9gKakVxQQQ,21,1,5,1,0
FEHzpgNzD4umRtaW2dyv7g,54,1,4,1,0
II9zCkkXtZSDkNCl7zdpMw,26,4,5,11,0
L52JD1mZTVB7mDAAq6T4KA,48,60,3.8,106,0
NMYx5BZQZ2iKW5tlfyULKA,73,54,3.86,127,2
Zt4nZq2OzR38_dlMidjUBw,31,33,3.42,32,1
Kxl-PLYPGrR230bfg--i5Q,47,12,3.42,26,0
AhgwtvYd9guBRs6AZ3Vf5w,75,30,4.23,42,7
SJmxthe3RWcTSzdQ899oaA,20,1,5,0,0
ONvmtJXF_Z1JjINqXwBEkg,34,9,3.67,5,1
U3phN_qiNB0WGP6IxXbepQ,33,2,2.33,2,0
C-ghB2QUu_qumBp1dX5UoQ,28,2,1,1,0
Fks8FDcVEhbo078rw_R8rQ,8,2,1,1,0
LYM4mrByU_RaJwEWeN54eg,38,4,4,1,0
P1qwZrslRv9KS9vPJNXe4g,88,606,3.57,3985,57
AM6syblM2kjLRHHMZnoPsA,39,2,1,5,0
lBWuBoFMQsrayHxzazTQ_A,57,78,3.37,194,2
R59XITeJ4xb_iTr7R0owcQ,26,1,2,0,0
d5TLCYdQMFeZNUuiBPIKnQ,19,2,5,0,0
hSB2rJHAGXC8KfrF3oHn7w,56,12,1.82,20,0
JmsR9BgBpzoqS--iVNsDhA,76,31,3.41,11,1
ThdoCyMkTcz6qmXQDwj8WQ,76,82,3.73,165,1
xXSrBbQ43zwRaJ2Ln63fqQ,60,7,4.86,2,0
tIHyorjlg7zTVLSGsPtQvA,44,9,3.78,10,3
j_bEYlhi2mA1oLr76G4iEg,45,1,5,0,2
qPWKQqE4QMqAqJ7iG7ZScQ,39,1,5,0,0
f9ugSewWw2BVGcy7kyjm6w,38,7,3,11,0
iWGP45n1_vORJY31T_2DzA,47,3,3,4,0
ucC9GQhc4kkB8XGJlE9bQA,69,35,3.45,100,3
chQdO1C0_2vKJfxeK4sirA,46,34,2.45,53,0
nyHh14Vb9S269-kGKaUelg,42,18,3.89,30,1
7pkjLqRLn4UInVwG6FMv6w,62,17,4.71,69,5
9YP6dLE5cHA_JgLxvXJmkQ,58,4,4.5,13,7
nQ12m3cBkcR64gBsM_OrjA,78,1298,3.63,5722,39
7TwMwFzG14wonFr5kmazsw,28,3,5,11,0
ewRbnpR_QgnDoxgF4qa7mg,32,28,4.64,21,2
QrsRUR5NkgUbLNIgagAqLw,12,1,2,1,2
MjD6IkbVQ_p7tWoqZnSJJQ,52,8,2.5,8,0
2I7-XLG-qv6BcJlIcJqJAA,29,77,4.56,62,0
0DYgeJluPACJbECKS7WIeg,16,1,1,4,0
yneTxW_9TTRXTOgJDH9fnQ,41,31,3.64,66,2
pu3HNafHrmF7R7R-hlb7eQ,9,1,5,0,0
mB3dCC3PqAJtQFRCo6yoFw,14,2,2,1,0
1TGt9mN09ETC8yFaHO68lw,21,4,3.75,1,0
Vjm34zEUb5wWb--s5-1kxQ,35,2,1,4,0
DHbPzX0Gfx1fV-fEwP-fxg,24,1,1,0,0
IXves_c7LYInXbYIc1mNdw,21,4,4.25,3,3
D2fVH4Pi5HuGK115sMWeSA,36,2,3.5,1,0
FO9Bjv0PjcStNp1eCpYqnw,56,20,3.7,25,1
PE4QynHC7IS8UvVnQx2pgA,21,2,5,9,0
sRRfC8iajN2W_scNRnjJYQ,28,4,3.5,1,1
IqOlHp_pgyc8-RKa-qmdDg,41,127,2.81,175,0
SGojzE2vc9YYcBwCyb1kTQ,22,5,3.8,21,1
JPEO_hegZgLKJC092IxMUg,53,240,3.7,528,4
9h6wn7e2XWYsAZyMUgobiA,64,11,2.82,85,9
M359IU8w8mYL58hwnUSA-g,19,3,5,2,17
CLET-lDBnUIozbcXn-rG2Q,30,4,3.25,5,0
janYGHQqgKgj18kF5omOSQ,31,11,3.2,13,0
LU4ywdFGDZPrrXGPBewl1A,32,238,3.93,869,26
XQFII03VvjUU1o7LBmLAtA,10,1,5,1,0
5Q9E3S_qFWwGtZhKzfxunA,40,14,3.4,16,8
YKOR2SKQiao-0emVruE4sQ,28,20,3.74,9,3
fs110VEPuMHz7S7-s1doIA,71,11,4.33,12,0
AAeSp0LlYUQYo3pPcpHzaA,61,29,3.13,58,0
JP6nHrIgmAMPMchiwbSnnw,75,29,3.86,19,1
nO94l75aIyEI5__FIjnAjA,42,42,4.22,19,8
iWF3Y1AQNJ8wRUg4Aibw8g,29,4,2.67,2,0
BSS4OHlFXVtGoG-N_kfyMg,37,1,3,0,0
S9R4_Vb25wdyHv95H_JP6A,51,10,4.6,30,2
Sd05iBM7b7zvCBI7_jsB5Q,90,230,3.59,420,1
nVwVSngJ1a_o-L4r5M6bqg,30,4,4.5,5,0
kanljLBDaadQ_E69GJh4ew,19,1,5,0,0
GJrGPKF2xxB06Es6aH1VWg,43,1081,3.85,19552,346
yoeQ7_vI0dBYqcaV2y3zdg,73,12,4.22,19,0
f9bMk77UZ9NCfk-_k_G8ZQ,28,1,1,2,0
GdqWONFN4VlZ05WjK8H6xg,73,40,4.44,54,1
r6XxwV8VNq3_N-xsSsn_1A,23,3,5,6,0
J-vZuF24TV2KUB-9I6c2cA,16,12,2.85,11,0
J1T0flMA8MnT7h470qhhog,42,17,3.59,41,0
pyeOGd2nK08qhQ09RYNZzA,49,22,3.79,13,1
OFOSNrfoj3S1atotJs8YBg,77,9,4.11,3,1
ZsKJKP6a7JM3y7p0sOEyLw,51,4,4.75,1,0
Zm-DkvyzfeNe_8RvnPZFEQ,28,2,1,2,0
_V5AhKA8GssixEQrz7Bd1A,17,3,5,0,0
n-Z6LLhNUip8xeeeOfNjBw,40,4,4,0,4
bg_Ty0TUnKDPD_09rXd_OA,74,3,3.5,3,4
ai5_4iqlQ02d9ldb7HeqcQ,33,1,5,0,0
c2lZU3nV0d0Mxv3VIp_Dqw,21,3,5,4,2
#NAME?,66,120,3.69,192,1
GDvWhKRVORTwGyurytFetg,23,1,1,6,0
hFDcGujIyQu_MbLzyIDlJw,24,3,1,1,0
tvcjS4O5sXzsyvM4-TNLYw,24,5,4.2,6,0
TZpXWqDqnh6K1OdrtIeEww,46,11,4.67,43,30
tV-CHD0zlQqea54XuogRwg,73,74,3.35,101,3
NAtGrsggeKXpOltK2AG4gA,15,1,5,0,5
5pILIG8IjyNGLbyEd2IIqQ,45,2,1,7,1
216aKMgQlAnsnwPGZMLplw,43,5,4.8,1,3
9xPQd7kXZXaVjCcvysSLMQ,9,1,1,0,0
ksIO74wF_2g-3liEGL9ZVQ,72,30,4,97,0
PtKpW_62SC_ezGtqWVX60g,23,3,1.33,1,0
zaMpyqjK3jFaYl9Sv-Q6yg,67,21,4.62,46,3
WS83JZieaHtuOs44oW_Pzg,36,6,3.83,5,0
A1HTpblemJwiE0FEwsxi9Q,64,2,2.5,3,0
3VrsuHI2bSdRQJH_5kI2yA,70,24,3.63,97,15
ijCci3Ve2gAcTgjnd0mI1g,50,2,4.5,2,9
RfXkO86tYbwsqwaPcTuxXQ,67,246,3.51,407,0
B5oQI_7wYN2EGoxIE4jgpw,67,3,4.5,1,4
cug5iG5Qk4ZrawkZaayAYg,42,2,2.5,1,4
d7G5UmaTLSz6usEB00VpFg,38,8,3.25,31,12
5ABgADSO9_hwsJnCdua16w,59,5,4,10,4
SGm1GTWYzSws13SXapq1MA,37,5,4.4,3,0
p0Mx3ENyv5XvGWp5u1Il0w,33,25,4.32,20,2
rLW8CxLbYqh-T8A6p6LQFg,32,18,3.83,50,5
LkQvy1Ow7YywKBq7W4T4vA,87,34,1.72,247,1
XspHRy3bQOsWQp-Qi_46qQ,16,38,4.51,61,0
AZbZqXxozSukuTsjLt__nQ,24,49,3.57,36,0
yT_7mYWBJdV0RFgI6rmnCA,62,16,4.72,15,20
VtBXco8lZhpNyKXtKGYWzA,26,3,3.67,8,4
q-IzQzlWgLCLwA5__tR1cQ,33,4,2.5,3,0
zNboC5RhzoDLh-CffdIMzA,38,2,3.5,4,0
vyhbpmK0JynLgaA8ZaNpsw,38,8,3.75,4,3
vghl1AbtojS7VnvFv5JUgA,15,4,3.4,1,3
Y7pNqjtxQRDM9QuB-CRkpA,21,1,1,2,0
tBrWLt5o4kgFcN1vszDLXQ,96,28,4.31,58,3
sLuaWOJNALukrThYzqovzA,71,9,4.33,28,8
